Anchor Product,Donor,Unknown,Approval Year (Date of Approval ADB),Approval Year (ADB),Product Approval Number,Approval Numbers,Proj No,MFF Number,Equity Number,Country Mnemonic,Loan/Grant Title,Department,Division,Approval,OCR,ADF Loan,ADF Grant,SF ,Total,Grants,Loans,Commercial,Total CF,Type of Cofinancing,Agreement Type,Admin Arrangement,Source Classification,Source Subtype,ADB Fund Source,Sector Code,Sector,Subsector Code,Subsector,Approval Date CF,Date of Agreement Letter,Theme,Supplementary,cofinanceOfficer,Recording Date,Effectivity Date,Physical Closing Date,Financial Completion Date,Status Cofinancing,Sov-NonSov,PCR Rating,Validation Rating,PPER Rating,Remarks,Publications
9166,Asian Development Bank,Japan,2012,2012.0,9166,9166,45520-001,,,SAM,Community Sanitation,PARD,PAUS,07/31/2012,,,,,0.0,,,,,,,,,,,3800.0,Water and Other Municipal Infrastructure and Services,3801,Water Supply and Sanitation,,,,,,,,,,,,,,,,
9166,JFPR,Japan,2012,2012.0,9166,9166,45520-001,,,SAM,Community Sanitation,PARD,PAUS,07/31/2012,,,,,0.0,2.0,,,2.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3800.0,Water and Other Municipal Infrastructure and Services,,Water Supply and Sanitation,04/14/2011,,,No,,07/31/2012,,,,Approved,Sovereign,,,,,
9167,Asian Development Bank,Japan,2012,2012.0,9167,9167,45259-001,,,AFG,Enhanced Agricultural Value Chains for Sustainable Livelihoods,CWRD,CWER,09/19/2012,,,,,0.0,,,,,,,,,,,3000.0,Agriculture and Natural Resources,3001,Agricultural Production and Markets,,,,,,,,,,,,,,,,"DR 2012. line in CWRD section on New Joint Initiatives, pp 10."
9167,JFPR,Japan,2012,2012.0,9167,9167,45259-001,,,AFG,Enhanced Agricultural Value Chains for Sustainable Livelihoods,CWRD,CWER,09/19/2012,,,,,0.0,18.5,,,18.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,Agriculture and Natural Resources,,Agricultural Production and Markets,,,,No,,09/19/2012,,,,Under Administration,Sovereign,,,,,"DR 2012. line in CWRD section on New Joint Initiatives, pp 10."
9168,Asian Development Bank,Japan,2012,2012.0,9168,9168,43069-012,,,IND,Livelihood Improvement for River Erosion Victims in Assam,SARD,SAER,10/05/2012,,,,,0.0,,,,,,,,,,,3000.0,Agriculture and Natural Resources,3014,Agriculture and Rural Sector Development,,,Inclusive Social and Gender Development,,,,,,,,,,,,,
9168,JFPR,Japan,2012,2012.0,9168,9168,43069-012,,,IND,Livelihood Improvement for River Erosion Victims in Assam,SARD,SAER,10/05/2012,,,,,0.0,2.5,,,2.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,Agriculture and Natural Resources,,Agriculture and Rural Sector Development,06/14/2012,,,No,,10/05/2012,,,,Under Administration,Sovereign,,,,,
9169,Asian Development Bank,Japan,2012,2012.0,9169,9169,44359-012,,,PHI,Agribusiness Development Assistance for Smallholders in Mindanao,SERD,SEER,12/11/2012,,,,,0.0,,,,,,,,,,,3000.0,Agriculture and Natural Resources,3001,Agricultural Production and Markets,,,Sustainable Economic Growth,,,,,,,,,,,,,
9169,JFPR,Japan,2012,2012.0,9169,9169,44359-012,,,PHI,Agribusiness Development Assistance for Smallholders in Mindanao,SERD,SEER,12/11/2012,,,,,0.0,2.0,,,2.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,Agriculture and Natural Resources,,Agricultural Production and Markets,,,,No,,12/11/2012,,,,,Sovereign,,,,,
9170,Asian Development Bank,Japan,2013,2013.0,9170,9170,46010-001,,,KGZ,Women's Entrepreneurship Development,CWRD,KYRM,01/14/2013,,,,,0.0,,,,,,,,,,,3300.0,Finance,3304,Microfinance,,,Inclusive Social and Gender Development,,,,,,,,,,,,,
9170,JFPR,Japan,2013,2012.0,9170,9170,46010-001,,,KGZ,Women's Entrepreneurship Development,CWRD,KYRM,01/14/2013,,,,,0.0,1.5,,,1.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3300.0,Finance,,Microfinance,09/26/2012,,,No,,01/14/2013,,,,,Sovereign,,,,,
9171,Asian Development Bank,Japan,2013,2013.0,9171,9171,46077-001,,,TAJ,Improved Maternal and Child Health through Connectivity,CWRD,TJRM,03/07/2013,,,,,0.0,,,,,,,,,,,3700.0,Transport and ICT,3701,Road Transport,,,Inclusive Social and Gender Development,,,,,,,,,,,,,
9171,JFPR,Japan,2013,2013.0,9171,9171,46077-001,,,TAJ,Improved Maternal and Child Health through Connectivity,CWRD,TJRM,03/07/2013,,,,,0.0,2.5,,,2.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3700.0,Transport and ICT,,Road Transport,,,,No,,03/07/2013,,,,,Sovereign,,,,,
9172,Asian Development Bank,Japan,2013,2013.0,,9172,46284-001,,,BAN,Pilot Project on Weather Index-Based Crop Insurance,SARD,SAER,03/27/2013,,,,,0.0,,,,,,,,,,,3000.0,Agriculture and Natural Resources,3014,Agriculture and Rural Sector Development,,,,,,,,,,,,,,,,
9172,JFPR,Japan,2013,2013.0,9172,9172,46284-001,,,BAN,Pilot Project on Weather Index-Based Crop Insurance,SARD,SAER,03/27/2013,,,,,0.0,2.0,,,2.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,Agriculture and Natural Resources,,Agriculture and Rural Sector Development,01/17/2013,,,No,,03/27/2013,,,,,Sovereign,,,,,
9173,Asian Development Bank,JFPR,2013,2013.0,9173,9173,46074-001,,,REG,Greater Mekong Subregion: Livelihood Support for Corridor Towns,SERD,SEUW,05/21/2013,,,,,0.0,,,,,,,,,,,3900.0,Multisector,3900,Multisector,,,Sustainable Economic Growth,,,,,,,,,,,,,
9173,JFPR,Japan,2013,2013.0,9173,9173,46074-001,,,REG,Greater Mekong Subregion: Livelihood Support for Corridor Towns,SERD,SEUW,05/21/2013,,,,,0.0,2.5,,,2.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3900.0,Multisector,3900,Multisector,12/12/2012,,,No,,05/21/2013,,,,,Sovereign,,,,,
9174,Asian Development Bank,Japan,2013,2013.0,9174,9174,47311-001,,,MYA,Enhancing Rural Livelihoods and Incomes,SERD,SEER,12/11/2013,,,,,0.0,,,,,,,,,,,3900.0,Multisector,3900,Multisector,,,Sustainable Economic Growth,,,,,,,,,,,,,
9174,JFPR,Japan,2013,2013.0,9174,9174,47311-001,,,MYA,Enhancing Rural Livelihoods and Incomes,SERD,SEER,12/11/2013,,,,,0.0,12.0,,,12.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3900.0,Multisector,3900,Multisector,,,,No,,12/11/2013,,,,,Sovereign,,,,,
9175,Asian Development Bank,JFPR,2013,2013.0,,9175,47338-001,,,PHI,Emergency Assistance and Early Recovery for Poor Municipalities Affected by Typhoon Yolanda ,SERD,PHCO,12/13/2013,,,,,0.0,,,,,,,,,,,3900.0,Multisector,3900,Multisector,,,Inclusive Social and Gender Development,,,,,,,,,,,,,
9175,JFPR,Japan,2013,2013.0,9175,9175,47338-001,,,PHI,Emergency Assistance and Early Recovery for Poor Municipalities Affected by Typhoon Yolanda ,SERD,PHCO,12/13/2013,,,,,0.0,20.0,,,20.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3900.0,Multisector,3900,Multisector,,,,No,,12/13/2013,,,,,Sovereign,,,,,
9176,Asian Development Bank,Japan,2013,2013.0,9176,9176,46490-001,,,MYA,Greater Mekong Subregion (GMS) Capacity Building for HIV/AIDs Prevention,SERD,SEHS,12/11/2013,,,,,0.0,,,,,,,,,,,3400.0,Health and Social Protection,3405,Social Protection,,,Regional Cooperation,,,,,,,,,,,,,
9176,JFPR,Japan,2013,2013.0,9176,9176,46490-001,,,MYA,Greater Mekong Subregion (GMS) Capacity Building for HIV/AIDs Prevention,SERD,SEHS,12/11/2013,,,,,0.0,10.0,,,10.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3400.0,Health and Social Protection,,Social Protection,,,,No,,12/11/2013,,,,Under Administration,Sovereign,,,,,
9177,Asian Development Bank,"Japan,JFPR",2014,2014.0,,9177,47187-001,,,MYA,Pro-Poor Community Infrastructure and Basic Services,SERD,SEUW,02/27/2014,,,,,0.0,,,,,,,,,,,3800.0,Water and Other Urban Infrastructure and Services,,,,,Environment Sustainability,,,,,,,,,,,,,
9177,Asian Development Bank,"Japan,JFPR",2014,2014.0,,9177,47187-001,,,MYA,Pro-Poor Community Infrastructure and Basic Services,SERD,SEUW,02/27/2014,,,,,0.0,,,,,,,,,,,3800.0,Water and Other Urban Infrastructure and Services,,,,,Environment Sustainability,,,,,,,,,,,,,
9177,JFPR,Japan,2014,2014.0,9177,9177,47187-001,,,MYA,Pro-Poor Community Infrastructure and Basic Services,SERD,SEUW,02/27/2014,,,,,0.0,4.0,,,4.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3800.0,Water and Other Urban Infrastructure and Services,,,11/28/2013,,,No,,02/27/2014,,,,,Sovereign,,,,,
9178,Asian Development Bank,JFPR,2014,2014.0,,9178,46009-002,,,CAM,Community-Based Disaster Risk Reduction,SERD,CARM,10/03/2014,,,,,0.0,,,,,,,,,,,3600.0,Public Sector Management,3604,Decentralization,,,,,,,,,,,,,,,,
9178,JFPR,"Japan,JFPR",2014,2014.0,9178,9178,46009-002,,,CAM,Community-Based Disaster Risk Reduction,SERD,CARM,10/03/2014,,,,,0.0,2.5,,,2.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3600.0,Public Sector Management,,Decentralization,06/30/2014,,,No,,10/03/2014,,,,,Sovereign,,,,,
9178,JFPR,"Japan,JFPR",2014,2014.0,9178,9178,46009-002,,,CAM,Community-Based Disaster Risk Reduction,SERD,CARM,10/03/2014,,,,,0.0,2.5,,,2.5,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3600.0,Public Sector Management,,Decentralization,06/30/2014,,,No,,10/03/2014,,,,,Sovereign,,,,,
9179,Asian Development Bank,Japan,2014,2014.0,,9179,46270-002,,,THA,Community-Based Flood Risk Management and Disaster Response in the Chao Phraya Basin,SERD,SEUW,10/22/2014,,,,,0.0,,,,,,,,,,,3800.0,Water and Other Urban Infrastructure and Services,,,,,,,,,,,,,,,,,,
9179,JFPR,"Japan,JFPR",2014,2014.0,9179,9179,46270-002,,,THA,Community-Based Flood Risk Management and Disaster Response in the Chao Phraya Basin,SERD,SEUW,10/22/2014,,,,,0.0,2.0,,,2.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3800.0,Water and Other Urban Infrastructure and Services,,,04/03/2014,,,No,,10/22/2014,,,,,Sovereign,,,,,
9179,JFPR,"Japan,JFPR",2014,2014.0,9179,9179,46270-002,,,THA,Community-Based Flood Risk Management and Disaster Response in the Chao Phraya Basin,SERD,SEUW,10/22/2014,,,,,0.0,2.0,,,2.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3800.0,Water and Other Urban Infrastructure and Services,,,04/03/2014,,,No,,10/22/2014,,,,,Sovereign,,,,,
9180,Asian Development Bank,"Japan,JFPR",2015,2015.0,9180,9180,49202-001,,,NEP,Disaster Risk Reduction and Livelihood Restoration for Earthquake-Affected Communities,SARD,NRM,10/07/2015,,,,,0.0,,,,,,,,,,,3100.0,Education,3113,Education Sector Development,,,,,,,,,,,,,,,,
9180,Asian Development Bank,"Japan,JFPR",2015,2015.0,9180,9180,49202-001,,,NEP,Disaster Risk Reduction and Livelihood Restoration for Earthquake-Affected Communities,SARD,NRM,10/07/2015,,,,,0.0,,,,,,,,,,,3100.0,Education,3113,Education Sector Development,,,,,,,,,,,,,,,,
9180,JFPR,Japan,2015,2015.0,9180,9180,49202-001,,,NEP,Disaster Risk Reduction and Livelihood Restoration for Earthquake-Affected Communities,SARD,NRM,10/07/2015,,,,,0.0,15.0,,,15.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3100.0,Education,,Education Sector Development,,,,No,,10/07/2015,,,,,Sovereign,,,,,
9181,Asian Development Bank,JFPR,2015,2015.0,9181,9181,49320-001,,,VAN,Cycone Pam School Reconstruction,PARD,PLCO,11/16/2015,,,,,0.0,,,,,,,,,,,3100.0,Education,,,,,,,,,,,,,,,,,,
9181,JFPR,"Japan,JFPR",2015,2015.0,9181,9181,49320-001,,,VAN,Cycone Pam School Reconstruction,PARD,PLCO,11/16/2015,,,,,0.0,5.0,,,5.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3100.0,Education,,,10/21/2015,,,No,,11/16/2015,,,,Approved,Sovereign,,,,,
9181,JFPR,"Japan,JFPR",2015,2015.0,9181,9181,49320-001,,,VAN,Cycone Pam School Reconstruction,PARD,PLCO,11/16/2015,,,,,0.0,5.0,,,5.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3100.0,Education,,,10/21/2015,,,No,,11/16/2015,,,,Approved,Sovereign,,,,,
9182,Asian Development Bank,JFPR,2015,2015.0,9182,9182,49168-001,,,MON,Improving School Dormitory Environment for Primary Students in Western Region,EARD,EASS,11/26/2015,,,,,0.0,,,,,,,,,,,3100.0,Education,,,,,,,,,,,,,,,,,,
9182,JFPR,"Japan,JFPR",2015,2015.0,9182,9182,49168-001,,,MON,Improving School Dormitory Environment for Primary Students in Western Region,EARD,EASS,11/26/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3100.0,Education,,,,,,No,,11/26/2015,,,,,Sovereign,,,,,
9182,JFPR,"Japan,JFPR",2015,2015.0,9182,9182,49168-001,,,MON,Improving School Dormitory Environment for Primary Students in Western Region,EARD,EASS,11/26/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3100.0,Education,,,,,,No,,11/26/2015,,,,,Sovereign,,,,,
9183,Asian Development Bank,JFPR,2015,2015.0,9183,9183,48216-001,,,MON,Integrated Livelihoods Improvement and Sustainable Tourism in Khuvsgul Lake National Park,EARD,EAER,12/07/2015,,,,,0.0,,,,,,,,,,,3000.0,"Agriculture, Natural Resources and Rural Development",,,,,,,,,,,,,,,,,,
9183,JFPR,"Japan,JFPR",2015,2015.0,9183,9183,48216-001,,,MON,Integrated Livelihoods Improvement and Sustainable Tourism in Khuvsgul Lake National Park,EARD,EAER,12/07/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,"Agriculture, Natural Resources and Rural Development",,,09/04/2015,,,No,,12/07/2015,,,,Approved,Sovereign,,,,,
9183,JFPR,"Japan,JFPR",2015,2015.0,9183,9183,48216-001,,,MON,Integrated Livelihoods Improvement and Sustainable Tourism in Khuvsgul Lake National Park,EARD,EAER,12/07/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,"Agriculture, Natural Resources and Rural Development",,,09/04/2015,,,No,,12/07/2015,,,,Approved,Sovereign,,,,,
9184,Asian Development Bank,JFPR,2015,2015.0,,9184,48322-001,,,MYA,Economic Empowerment of the Poor and Women in the East-West Economic Corridor,SERD,SEOD,12/15/2015,,,,,0.0,,,,,,,,,,,3000.0,"Agriculture, Natural Resources and Rural Development",,,,,,,,,,,,,,,,,,
9184,JFPR,"Japan,JFPR",2015,2015.0,,9184,48322-001,,,MYA,Economic Empowerment of the Poor and Women in the East-West Economic Corridor,SERD,SEOD,12/15/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,"Agriculture, Natural Resources and Rural Development",,,08/20/2015,,,No,,12/15/2015,,,,Approved,Sovereign,,,,,
9184,JFPR,"Japan,JFPR",2015,2015.0,,9184,48322-001,,,MYA,Economic Empowerment of the Poor and Women in the East-West Economic Corridor,SERD,SEOD,12/15/2015,,,,,0.0,3.0,,,3.0,DVA,CFA/TF,Full Administration,Bilateral,Grant,,3000.0,"Agriculture, Natural Resources and Rural Development",,,08/20/2015,,,No,,12/15/2015,,,,Approved,Sovereign,,,,,
9185,Asian Development Bank,Japan,2016,2016.0,,9185,49334,,,MYA,Emergency Support for Chin State Livelihoods Restoration Project,SERD,SEER,04/22/2016,,,,,0.0,,,,,,,,,,,3000.0,"Agriculture, Natural Resources and Rural Development",3016,Agricultural Drainage,,,,,,,,,,,,,,,,
9185,JFPR,Japan,2016,2016.0,,9185,49334,,,MYA,Emergency Support for Chin State Livelihoods Restoration Project,SERD,SEER,04/22/2016,,,,,0.0,10.0,,,10.0,DVA,PS,Full Administration,Bilateral,Grant,,3000.0,"Agriculture, Natural Resources and Rural Development",,Agricultural Drainage,03/17/2016,,,,,04/22/2016,,,,Approved,Sovereign,,,,,
925,Asian Development Bank,"Japan,U.K.",1988,1988.0,,925,17003,,,PAK,KESC Fifth Power (Sector),CWRD,,11/24/1988,100.0,0.0,0.0,,100.0,,,,,,,,,,OCR,3200.0,Energy,,,,,Sustainable Economic Growth,,,,,,,,,PS,,,,
925,Asian Development Bank,"Japan,U.K.",1988,1988.0,,925,17003,,,PAK,KESC Fifth Power (Sector),CWRD,,11/24/1988,100.0,0.0,0.0,,100.0,,,,,,,,,,OCR,3200.0,Energy,,,,,Sustainable Economic Growth,,,,,,,,,PS,,,,
925,DFID,U.K.,1988,1988.0,,925,17003,,,PAK,KESC Fifth Power (Sector),CWRD,,11/01/1988,,,,,0.0,,12.2,,12.2,Non-DVA,,,Bilateral,Loan,OCR,3200.0,Energy,,,,,,,,11/01/1988,,,,,Sovereign,PS,,,,
925,JBIC (non-ODA),Japan,1988,1988.0,,925,17003,,,PAK,KESC Fifth Power (Sector),CWRD,,11/24/1988,,,,,0.0,,100.0,,100.0,DVA,,Collaborative,Bilateral,Loan,OCR,3200.0,Energy,,,,,,,,11/24/1988,02/05/1990,,03/31/1998,,Sovereign,PS,,,"ADB Admin. COLA 18-Jan-90.  Total admin fee $100,000.",
928,Asian Development Bank,Switzerland,1988,1988.0,,928,,,,LAO,Nam-Ngum Luang Prabang Power Transmission,SERD,,12/06/1988,0.0,11.0,0.0,,11.0,,,,,,,,,,ADF,3200.0,Energy,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
928,Switzerland,Switzerland,1988,1988.0,,928,,,,LAO,Nam-Ngum Luang Prabang Power Transmission,SERD,,12/06/1988,,,,,0.0,,0.96,,0.96,Non-DVA,,,Bilateral,Loan,ADF,3200.0,Energy,,,,,,,,12/06/1988,,,,,Sovereign,,,,,
943,Asian Development Bank,"Japan,World Bank",1989,1989.0,,943,,,,THA,Second Highway (Sector),SERD,,01/12/1989,110.0,0.0,0.0,,110.0,,,,,,,,,,OCR,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
943,Asian Development Bank,"Japan,World Bank",1989,1989.0,,943,,,,THA,Second Highway (Sector),SERD,,01/12/1989,110.0,0.0,0.0,,110.0,,,,,,,,,,OCR,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
943,IBRD,World Bank,1989,1989.0,,943,,,,THA,Second Highway (Sector),SERD,,01/12/1989,,,,,0.0,,87.0,,87.0,Non-DVA,,,Multilateral,Loan,OCR,3700.0,Transport and ICT,,,,,,,,01/12/1989,,,,,Sovereign,,,,,
943,JBIC (ODA),Japan,1989,1989.0,,943,,,,THA,Second Highway (Sector),SERD,,01/12/1989,,,,,0.0,,30.5,,30.5,Non-DVA,,,Bilateral,Loan,OCR,3700.0,Transport and ICT,,,,,,,,01/12/1989,,,,,Sovereign,,,,,
951,Asian Development Bank,Japan,1989,1989.0,,951,21214,,,INO,Ninth Port,SERD,,02/07/1989,22.0,0.0,0.0,,22.0,,,,,,,,,,OCR,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,GS,,,,
951,JBIC (non-ODA),Japan,1989,1989.0,,951,21214,,,INO,Ninth Port,SERD,,02/07/1989,,,,,0.0,,12.6,,12.6,DVA,,,Bilateral,Loan,OCR,3700.0,Transport and ICT,,,,,,,,02/07/1989,08/22/1989,,07/12/1995,,Sovereign,GS,,,COLA 3Jul1989.,
956,Asian Development Bank,UNDP,1989,1989.0,,956,,,,BAN,Upazila Afforestation and Nursery Development,SARD,,03/30/1989,0.0,43.5,0.0,,43.5,,,,,,,,,,ADF,3000.0,Agriculture and Natural Resources,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
956,UNDP,UNDP,1989,1989.0,,956,,,,BAN,Upazila Afforestation and Nursery Development,SARD,AWFN,03/30/1989,,,,,0.0,1.9,,,1.9,Non-DVA,,,Multilateral,Grant,ADF,3000.0,Agriculture and Natural Resources,,,,,,,,03/30/1989,,,,,Sovereign,,,,,
957,Asian Development Bank,"IsDB,World Bank",1989,1989.0,,957,,,,PAK,Flood Damage Restoration,CWRD,SAAE,03/30/1989,0.0,44.0,0.0,,44.0,,,,,,,,,,ADF,3900.0,Multisector,3900,Multisector,,,Sustainable Economic Growth,,,,,,,,,,,,,
957,Asian Development Bank,"IsDB,World Bank",1989,1989.0,,957,,,,PAK,Flood Damage Restoration,CWRD,SAAE,03/30/1989,0.0,44.0,0.0,,44.0,,,,,,,,,,ADF,3900.0,Multisector,3900,Multisector,,,Sustainable Economic Growth,,,,,,,,,,,,,
957,IBRD,World Bank,1989,1989.0,,957,,,,PAK,Flood Damage Restoration,CWRD,SAAE,03/30/1989,,,,,0.0,,40.0,,40.0,Non-DVA,,,Multilateral,Loan,ADF,3900.0,Multisector,3900,,,,,,,03/30/1989,,,,,Sovereign,,,,,
957,IsDB,IsDB,1989,1989.0,,957,,,,PAK,Flood Damage Restoration,CWRD,,03/30/1989,,,,,0.0,,10.0,,10.0,Non-DVA,,,Multilateral,Loan,ADF,3900.0,Multisector,3900,,,,,,,03/30/1989,,,,,Sovereign,,,,,
960,Asian Development Bank,"World Bank,ITU",1989,1989.0,,960,,,,SAM,Second Telecommunications,PARD,,06/01/1989,0.0,7.4,0.0,,7.4,,,,,,,,,,ADF,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
960,Asian Development Bank,"World Bank,ITU",1989,1989.0,,960,,,,SAM,Second Telecommunications,PARD,,06/01/1989,0.0,7.4,0.0,,7.4,,,,,,,,,,ADF,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
960,IDA,World Bank,1989,1989.0,,960,,,,SAM,Second Telecommunications,PARD,,06/01/1989,,,,,0.0,,4.6,,4.6,Non-DVA,,,Multilateral,Loan,ADF,3700.0,Transport and ICT,,,,,,,,06/01/1989,,,,,Sovereign,,,,,
960,ITU,ITU,1989,1989.0,,960,,,,SAM,Second Telecommunications,PARD,,06/01/1989,,,,,0.0,0.1,,,0.1,Non-DVA,,,Multilateral,Grant,ADF,3700.0,Transport and ICT,,,,,,,,06/01/1989,,,,,Sovereign,,,,,
963,Asian Development Bank,U.K.,1989,1989.0,,963,,,,BAN,Eighth Power,SARD,SAID,07/11/1989,0.0,165.0,0.0,,165.0,,,,,,,,,,ADF,3200.0,Energy,,,,,Sustainable Economic Growth,,,,,,,,,,,,,
963,DFID,U.K.,1989,1989.0,,963,,,,BAN,Eighth Power,SARD,SAID,07/11/1989,,,,,0.0,,98.0,,98.0,Non-DVA,,,Bilateral,Loan,ADF,3200.0,Energy,,,,,,,,07/11/1989,,,,,Sovereign,,,,PCR Jan03.,
966,Asian Development Bank,Japan,1989,1989.0,,966,22265,,,INO,Tenth Road (Sector),SERD,,08/10/1989,120.0,0.0,0.0,,120.0,,,,,,,,,,OCR,3700.0,Transport and ICT,,,,,Sustainable Economic Growth,,,,,,,,,GS,,,,
966,JBIC (non-ODA),Japan,1989,1989.0,,966,22265,,,INO,Tenth Road (Sector),SERD,,08/10/1989,,,,,0.0,,50.0,,50.0,DVA,,Collaborative,Bilateral,Loan,OCR,3700.0,Transport and ICT,,,,,,,,08/10/1989,11/03/1989,,10/15/1994,,Sovereign,GS,,,COLA 30Mar1990.,
972,Asian Development Bank,Japan,1989,1989.0,,972,17125,,,PHI,Fisheries Sector Program,SERD,SEAE,09/26/1989,80.0,0.0,0.0,,80.0,,,,,,,,,,OCR,3000.0,Agriculture and Natural Resources,,,,,Sustainable Economic Growth,,,,,,,,,GS,,,,
972,JBIC (ODA),Japan,1989,1989.0,,972,17125,,,PHI,Fisheries Sector Program,SERD,SEAE,09/26/1989,,,,,0.0,,70.0,,70.0,DVA,,Collaborative,Bilateral,Loan,OCR,3000.0,Agriculture and Natural Resources,,,,,,,,09/26/1989,11/08/1989,,12/31/1995,,Sovereign,GS,,,PA Aug91,
974,Asian Development Bank,"Switzerland,OFID",1989,1989.0,,974,16142,,,NEP,Technical Education and Vocational Training Development,SARD,,09/28/1989,0.0,12.58,0.0,,12.58,,,,,,,,,,ADF,3100.0,Education,,,,,Inclusive Social and Gender Development,,,,,,,,,GS,,,,
